"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","name"
"ENSG00000080819",516.650740736595,0.38436767508832,0.0860532129047733,4.46662782380551,7.94621919001109e-06,2.33078564472015e-05,"CPOX","1371","coproporphyrinogen oxidase"
"ENSG00000166579",1326.77464284474,-0.265461706405166,0.0594448777100892,-4.46567840041349,7.98154301524544e-06,2.34068148771479e-05,"NDEL1","81565","nudE neurodevelopment protein 1 like 1"
"ENSG00000178467",303.758764172433,0.494522184235896,0.110770635125345,4.46437978509653,8.0301018763132e-06,2.35445395634191e-05,"P4HTM","54681","prolyl 4-hydroxylase, transmembrane"
"ENSG00000130396",476.721145638597,-0.384448104884893,0.0861288188582326,-4.46364074163948,8.05786274049949e-06,2.3621241182859e-05,"AFDN","4301","afadin, adherens junction formation factor"
"ENSG00000043514",221.481539110234,-0.549799475959902,0.123174849079134,-4.46356930875298,8.06055084790273e-06,2.36244273361059e-05,"TRIT1","54802","tRNA isopentenyltransferase 1"
"ENSG00000085719",1782.53157121645,-0.248171358189187,0.0556016584321718,-4.46338050315406,8.06765996277102e-06,2.36405670488031e-05,"CPNE3","8895","copine 3"
"ENSG00000184164",744.650181167962,0.334998915074353,0.075059279325425,4.46312458746027,8.07730554881042e-06,2.36641314668683e-05,"CRELD2","79174","cysteine rich with EGF like domains 2"
"ENSG00000111674",510.005270070811,-0.380338159728383,0.0852374142150839,-4.46210344636518,8.11590271341035e-06,2.37724893058678e-05,"ENO2","2026","enolase 2"
"ENSG00000135148",907.689994013751,-0.323089144899102,0.0724087493890085,-4.46201802441497,8.11913947727995e-06,2.37733417678177e-05,"TRAFD1","10906","TRAF-type zinc finger domain containing 1"
"ENSG00000122376",489.100037490508,-0.388452477585891,0.0870577195143122,-4.46201071832614,8.11941637305364e-06,2.37733417678177e-05,"SHLD2","54537","shieldin complex subunit 2"
"ENSG00000097033",2236.96829546421,-0.24019277146462,0.0538375693184534,-4.46143417144004,8.14129559169636e-06,2.38326736428349e-05,"SH3GLB1","51100","SH3 domain containing GRB2 like, endophilin B1"
"ENSG00000148481",553.8721681732,0.361045082868516,0.0809486280218582,4.46017544325797,8.18925871831305e-06,2.39683243661953e-05,"MINDY3","80013","MINDY lysine 48 deubiquitinase 3"
"ENSG00000071889",586.420860056105,0.38028813434632,0.085265238853602,4.46006062328946,8.19364728602285e-06,2.39764125462081e-05,"FAM3A","60343","FAM3 metabolism regulating signaling molecule A"
"ENSG00000102103",477.39958112678,-0.386888947089905,0.0867469835400336,-4.45997003355576,8.19711132921642e-06,2.39817926930912e-05,"PQBP1","10084","polyglutamine binding protein 1"
"ENSG00000162402",1382.61681695972,-0.285625270232676,0.0640434688219161,-4.45986570507145,8.20110246025479e-06,2.39874930229327e-05,"USP24","23358","ubiquitin specific peptidase 24"
"ENSG00000135363",6.03572730144971,5.95582748519786,1.33543699928007,4.45983411303462,8.20231139356754e-06,2.39874930229327e-05,"LMO2","4005","LIM domain only 2"
"ENSG00000103227",263.71089323248,0.529785754438825,0.118820618255923,4.45870222033135,8.24573812193105e-06,2.41097146751825e-05,"LMF1","64788","lipase maturation factor 1"
"ENSG00000130520",957.877177246171,-0.296146790541662,0.0664237916926035,-4.45844452710818,8.25565556897834e-06,2.41339295154956e-05,"LSM4","25804","LSM4 homolog, U6 small nuclear RNA and mRNA degradation associated"
"ENSG00000099203",212.613258732912,0.565610266410605,0.126894197220261,4.45733752055525,8.29838908590476e-06,2.42540476571788e-05,"TMED1","11018","transmembrane p24 trafficking protein 1"
"ENSG00000175467",1074.5256107292,-0.280652635424157,0.0629732805896821,-4.45669389931928,8.32333175967998e-06,2.43221304777814e-05,"SART1","9092","spliceosome associated factor 1, recruiter of U4/U6.U5 tri-snRNP"
"ENSG00000169306",79.6555658811531,0.925168936694871,0.207627541033329,4.45590663016309,8.35393875479347e-06,2.44067351263807e-05,"IL1RAPL1","11141","interleukin 1 receptor accessory protein like 1"
"ENSG00000163584",458.367751546779,-0.406556425759535,0.0912691267652406,-4.45447918884188,8.40970855070079e-06,2.45648069604117e-05,"RPL22L1","200916","ribosomal protein L22 like 1"
"ENSG00000205208",231.105191941632,-0.57160614133936,0.128344811157939,-4.45367550259551,8.44126477599466e-06,2.46521022377326e-05,"C4orf46","201725","chromosome 4 open reading frame 46"
"ENSG00000123983",1925.41992091961,0.232700707361803,0.0522579628903778,4.45292343006065,8.47089690099807e-06,2.47337448797399e-05,"ACSL3","2181","acyl-CoA synthetase long chain family member 3"
"ENSG00000138658",55.5968342746246,-1.09260479045813,0.245402372040849,-4.45229922340056,8.4955665059738e-06,2.48008682685274e-05,"ZGRF1","55345","zinc finger GRF-type containing 1"
"ENSG00000127666",325.745480537589,-0.467393401996374,0.104999246317444,-4.45139768511582,8.53131791720557e-06,2.49003095055294e-05,"TICAM1","148022","toll like receptor adaptor molecule 1"
"ENSG00000184752",328.845553178034,-0.483534237349461,0.108637397874993,-4.45090039717127,8.55109985820087e-06,2.49517544343577e-05,"NDUFA12","55967","NADH:ubiquinone oxidoreductase subunit A12"
"ENSG00000243444",45.6184774630816,1.2709707852492,0.285555610191287,4.45086960258915,8.55232629622794e-06,2.49517544343577e-05,NA,NA,NA
"ENSG00000101670",32.9110615309189,1.53284931323317,0.34444262046846,4.45023124939769,8.57778751393725e-06,2.50210907435014e-05,"LIPG","9388","lipase G, endothelial type"
"ENSG00000277258",619.484668348788,0.350972822284465,0.0789075990947178,4.44789635359669,8.67153514397255e-06,2.52895492220144e-05,"PCGF2","7703","polycomb group ring finger 2"
"ENSG00000018510",986.477025651534,0.313978194827996,0.070642466703864,4.44460972950173,8.80515588886367e-06,2.56741640285167e-05,"AGPS","8540","alkylglycerone phosphate synthase"
"ENSG00000160352",115.745603226442,-0.758974755317737,0.17088695101131,-4.44138508426839,8.93816761423261e-06,2.60568514088892e-05,"ZNF714","148206","zinc finger protein 714"
"ENSG00000116132",1479.06869398694,-0.275647474380362,0.0620740890321354,-4.44062053391812,8.9699845681809e-06,2.61444394150417e-05,"PRRX1","5396","paired related homeobox 1"
"ENSG00000204682",58.9706290757201,-1.06115531027776,0.239024654321193,-4.43952241366625,9.0158725227763e-06,2.62729968795263e-05,"MIR1915HG","399726","MIR1915 host gene"
"ENSG00000188610",16.596191894567,-2.2294899102356,0.502209183046657,-4.43936508032446,9.02246546887753e-06,2.62870172843245e-05,"FAM72B","653820","family with sequence similarity 72 member B"
"ENSG00000075131",64.5286074027079,-1.01870526878451,0.229559698140897,-4.43764858132569,9.09469412078843e-06,2.64922244932108e-05,"TIPIN","54962","TIMELESS interacting protein"
"ENSG00000182831",1482.11565060151,-0.26534776629381,0.059832543803254,-4.43484012925051,9.21406399068052e-06,2.68346427395382e-05,"C16orf72","29035","chromosome 16 open reading frame 72"
"ENSG00000167965",420.565357960721,-0.418131119784475,0.094314774827925,-4.43335755768219,9.27768112004572e-06,2.70145859966755e-05,"MLST8","64223","MTOR associated protein, LST8 homolog"
"ENSG00000253953",250.922778838818,0.53286430527158,0.120198519921176,4.43320188652091,9.28438526000463e-06,2.70287727162803e-05,"PCDHGB4","8641","protocadherin gamma subfamily B, 4"
"ENSG00000175548",122.188383371667,0.750381958521891,0.169327974015473,4.4315297745978,9.35668896710072e-06,2.72338901204585e-05,"ALG10B","144245","ALG10 alpha-1,2-glucosyltransferase B"
"ENSG00000196159",959.147866846395,-0.39557704313255,0.0892663749345329,-4.43142273249768,9.36133584353121e-06,2.72420412298737e-05,"FAT4","79633","FAT atypical cadherin 4"
"ENSG00000149600",810.233634818415,-0.309160792704971,0.0697671481190555,-4.43132335261,9.36565206417714e-06,2.72492270863478e-05,"COMMD7","149951","COMM domain containing 7"
"ENSG00000127423",20.8088303974424,-2.0170673906259,0.45530256543093,-4.43016917490199,9.41591923326005e-06,2.73900773595266e-05,"AUNIP","79000","aurora kinase A and ninein interacting protein"
"ENSG00000074964",234.045132513187,-0.534897224224428,0.120750965091871,-4.42975527207969,9.43400838895866e-06,2.74372875558242e-05,"ARHGEF10L","55160","Rho guanine nucleotide exchange factor 10 like"
"ENSG00000152642",156.59414143196,-0.721000888042249,0.16281181548215,-4.42843098277039,9.49210826586461e-06,2.76008209212784e-05,"GPD1L","23171","glycerol-3-phosphate dehydrogenase 1 like"
"ENSG00000081913",187.257740945726,0.604336777402493,0.136493257764141,4.42759435375762,9.52898928793252e-06,2.77026025525431e-05,"PHLPP1","23239","PH domain and leucine rich repeat protein phosphatase 1"
"ENSG00000198246",90.6916502412353,0.862356195813556,0.194981875628926,4.42275054043856,9.74522391710631e-06,2.83256567519674e-05,"SLC29A3","55315","solute carrier family 29 member 3"
"ENSG00000101546",114.905111449102,-0.78124862789519,0.176758663853572,-4.41986045188927,9.8764657477485e-06,2.87014724526849e-05,"RBFA","79863","ribosome binding factor A"
"ENSG00000185127",1219.87210614842,0.278000655866122,0.0629012053933891,4.41963956219095,9.88656571696448e-06,2.87251655352686e-05,"C6orf120","387263","chromosome 6 open reading frame 120"
"ENSG00000063127",49.9306347173583,1.16168388532611,0.26288084163487,4.4190511491881,9.91351850096316e-06,2.87978050724967e-05,"SLC6A16","28968","solute carrier family 6 member 16"
"ENSG00000223802",41.7411476212392,1.28619706906453,0.291142153287478,4.41776312547404,9.972762749792e-06,2.89642011044156e-05,"CERS1","10715","ceramide synthase 1"
"ENSG00000185122",1120.35565197949,-0.281176511848929,0.0636488525245689,-4.41762106772299,9.97931753850786e-06,2.8977534139568e-05,"HSF1","3297","heat shock transcription factor 1"
"ENSG00000058866",24.1842682057374,-1.75558708306687,0.397469952909818,-4.41690515274043,1.00124137576199e-05,2.90679166823935e-05,"DGKG","1608","diacylglycerol kinase gamma"
"ENSG00000167107",161.770709572513,-0.635202487003331,0.143817441268129,-4.41672777239221,1.00206301103654e-05,2.90860469502912e-05,"ACSF2","80221","acyl-CoA synthetase family member 2"
"ENSG00000160447",64.3351896546447,-0.995634718948592,0.225434732417713,-4.41650986194869,1.00307326540662e-05,2.91096438981298e-05,"PKN3","29941","protein kinase N3"
"ENSG00000197969",1002.88158620388,-0.312462832624638,0.0707576791044524,-4.4159564951725,1.00564310210518e-05,2.91784824551815e-05,"VPS13A","23230","vacuolar protein sorting 13 homolog A"
"ENSG00000100028",1097.17587257526,-0.282684661026233,0.0640266687324584,-4.4151080576667,1.00959546331706e-05,2.92873996574517e-05,"SNRPD3","6634","small nuclear ribonucleoprotein D3 polypeptide"
"ENSG00000163328",167.601986811236,-0.697601104029293,0.158048835390181,-4.4138326126042,1.01556492278472e-05,2.94547766282008e-05,"GPR155","151556","G protein-coupled receptor 155"
"ENSG00000187372",65.7204515641272,0.999301988862844,0.226418708028705,4.41351334244057,1.01706446817326e-05,2.94924708400713e-05,"PCDHB13","56123","protocadherin beta 13"
"ENSG00000132792",519.224019399614,-0.376705046507864,0.0853829339385447,-4.41194778782141,1.02444821071093e-05,2.97007445486915e-05,"CTNNBL1","56259","catenin beta like 1"
"ENSG00000129518",339.720487597669,0.513795305120262,0.116466786362613,4.41151783411098,1.02648497686324e-05,2.97539476397648e-05,"EAPP","55837","E2F associated phosphoprotein"
"ENSG00000111077",544.069159182659,-0.394388246358894,0.0894023717485334,-4.41138460474192,1.0271168921957e-05,2.97664164750644e-05,"TNS2","23371","tensin 2"
"ENSG00000137312",1726.14923798694,-0.246845659187532,0.0559696150553144,-4.41035120473092,1.03203100605656e-05,2.9902956526627e-05,"FLOT1","10211","flotillin 1"
"ENSG00000163832",275.628300320376,-0.510370784081748,0.11572538532299,-4.41018867776764,1.03280590883259e-05,2.99195334359239e-05,"ELP6","54859","elongator acetyltransferase complex subunit 6"
"ENSG00000071894",1949.25993878734,0.235630344728597,0.0534304021744124,4.41004250650091,1.033503304802e-05,2.99338589694712e-05,"CPSF1","29894","cleavage and polyadenylation specific factor 1"
"ENSG00000198718",336.193065900973,0.460309948998356,0.104387002485774,4.40964811745685,1.03538721396249e-05,2.99825376934299e-05,"TOGARAM1","23116","TOG array regulator of axonemal microtubules 1"
"ENSG00000107537",222.64103959779,0.547861217692331,0.124243666980924,4.40957057212782,1.03575801642921e-05,2.99873896671832e-05,"PHYH","5264","phytanoyl-CoA 2-hydroxylase"
"ENSG00000105583",489.455916710642,0.405010631891575,0.0918490557623293,4.40952417561689,1.0359799336324e-05,2.99879300388708e-05,"WDR83OS","51398","WD repeat domain 83 opposite strand"
"ENSG00000147571",15.6012006641834,2.30428265091061,0.522789220029339,4.40767055369141,1.04488315277259e-05,3.02397136838109e-05,"CRH","1392","corticotropin releasing hormone"
"ENSG00000136026",15152.1787215024,-0.158710245029148,0.0360101040790134,-4.40738090289619,1.0462809721265e-05,3.02742291875943e-05,"CKAP4","10970","cytoskeleton associated protein 4"
"ENSG00000070770",895.414680886779,-0.345087664901977,0.0783000549743475,-4.40724677671088,1.04692885344116e-05,3.02870358895506e-05,"CSNK2A2","1459","casein kinase 2 alpha 2"
"ENSG00000134278",732.622615182336,0.321853529019757,0.0730363300255909,4.40675933343015,1.04928662045006e-05,3.0349293860263e-05,"SPIRE1","56907","spire type actin nucleation factor 1"
"ENSG00000008853",413.716324061181,0.412321056176941,0.0935789117563398,4.40613219835833,1.05232753690142e-05,3.04312827899716e-05,"RHOBTB2","23221","Rho related BTB domain containing 2"
"ENSG00000180332",9.37702180546424,-4.25826805846528,0.966457929932751,-4.4060563078639,1.0526960927555e-05,3.04359752155881e-05,"KCTD4","386618","potassium channel tetramerization domain containing 4"
"ENSG00000220205",535.787659326939,0.374695706462501,0.085052670101491,4.4054549494494,1.05562090094229e-05,3.0514558723555e-05,"VAMP2","6844","vesicle associated membrane protein 2"
"ENSG00000163527",3180.61545333964,-0.196518972524316,0.0446116349009384,-4.40510581960721,1.05732251149642e-05,3.05577597152167e-05,"STT3B","201595","STT3 oligosaccharyltransferase complex catalytic subunit B"
"ENSG00000174106",617.534675264843,0.350922405652885,0.0796737045761661,4.40449465127371,1.06030756893426e-05,3.06380295183236e-05,"LEMD3","23592","LEM domain containing 3"
"ENSG00000179010",5321.22067569291,0.178906522987794,0.0406473198587913,4.401434672921,1.07537446794878e-05,3.1067309379511e-05,"MRFAP1","93621","Morf4 family associated protein 1"
"ENSG00000058453",290.439020778139,0.501376715988848,0.113945257292726,4.40015431884813,1.08173922415144e-05,3.12450675668175e-05,"CROCC","9696","ciliary rootlet coiled-coil, rootletin"
"ENSG00000276234",205.001848876351,-0.557958933926845,0.126807093619106,-4.40006089566883,1.08220504454028e-05,3.12524040460898e-05,"TADA2A","6871","transcriptional adaptor 2A"
"ENSG00000179241",190.099110647149,-0.581768197690519,0.132230273884156,-4.39965962862782,1.08420799422549e-05,3.13041188782835e-05,"LDLRAD3","143458","low density lipoprotein receptor class A domain containing 3"
"ENSG00000174695",2372.29102493986,0.23526797323675,0.0534792643875866,4.3992372731918,1.08632003117056e-05,3.13589625120143e-05,"TMEM167A","153339","transmembrane protein 167A"
"ENSG00000181061",658.77832245246,-0.363997185130306,0.0827457632470883,-4.39898274964688,1.08759470175839e-05,3.13896170378391e-05,"HIGD1A","25994","HIG1 hypoxia inducible domain family member 1A"
"ENSG00000069509",90.9010521896784,-0.851429140534375,0.193559670631871,-4.39879411736392,1.08854030581954e-05,3.14082611785565e-05,"FUNDC1","139341","FUN14 domain containing 1"
"ENSG00000143751",485.838204307317,0.395267182542011,0.0898585912548096,4.39876896602087,1.08866644752025e-05,3.14082611785565e-05,"SDE2","163859","SDE2 telomere maintenance homolog"
"ENSG00000132849",53.8113543688004,-1.10370308869694,0.250936462115,-4.39833685146612,1.09083581546778e-05,3.14646952520265e-05,"PATJ","10207","PATJ crumbs cell polarity complex component"
"ENSG00000087448",560.02432401709,-0.359741317010115,0.0818000767938848,-4.39781148270276,1.09347891231304e-05,3.15347691013812e-05,"KLHL42","57542","kelch like family member 42"
"ENSG00000117500",1710.52964086275,0.244621379141792,0.0556754390872728,4.39370363578707,1.11435707492402e-05,3.21305926977312e-05,"TMED5","50999","transmembrane p24 trafficking protein 5"
"ENSG00000076201",1152.35840296398,-0.288711108560646,0.0657212085679119,-4.39296712357795,1.11814041478564e-05,3.22333796009131e-05,"PTPN23","25930","protein tyrosine phosphatase non-receptor type 23"
"ENSG00000253846",188.773015730186,0.591994205343405,0.134829532388479,4.39068648282273,1.12993361576922e-05,3.25620760237529e-05,"PCDHGA10","56106","protocadherin gamma subfamily A, 10"
"ENSG00000188215",428.071662140427,0.398779579089514,0.0908241706554846,4.39067680124677,1.12998393141938e-05,3.25620760237529e-05,"DCUN1D3","123879","defective in cullin neddylation 1 domain containing 3"
"ENSG00000237172",409.377431034253,0.409512818548114,0.0932771877229747,4.39027835792319,1.13205651830358e-05,3.26154303281605e-05,"B3GNT9","84752","UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 9"
"ENSG00000077157",252.538184776941,-0.518247292818424,0.118081716377093,-4.38888685495904,1.13932321845397e-05,3.2818381032936e-05,"PPP1R12B","4660","protein phosphatase 1 regulatory subunit 12B"
